pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_eqt,sy_dist,st_teff,st_mass,st_rad,DBSCAN_Cluster,Cluster_Name,LOF_Score,LOF_Label,Potential_Outlier,Outlier_Status
Kepler-166 d,Kepler-166,Transit,2016,1.554003928,1.73,0.15434026,3.64,0.0115,1313.0,603.53,5350.0,0.88,0.83,1,Cluster 1,1.0312069207159484,1,False,Normal
Kepler-52 b,Kepler-52,Transit,2012,7.8773565,2.1,0.187,135.0,0.4247575,553.0,321.542,4075.0,0.54,0.52,1,Cluster 1,1.0319174307346184,1,False,Normal
K2-186 b,K2-186,Transit,2018,41.474219,3.17207779,0.28299383,10.2,0.0321,,330.739,5784.0,1.018617,0.98083,1,Cluster 1,1.0297563105499772,1,False,Normal
K2-195 c,K2-195,Transit,2018,28.482786,2.57581891,0.22979917,7.16,0.0225,,315.014,5712.0,0.963364,0.906367,1,Cluster 1,0.9716435568440452,1,False,Normal
K2-187 e,K2-187,Transit,2018,13.606629,1.9,0.16950694,4.27,0.0134,698.0,330.916,5438.0,0.966999,0.83,1,Cluster 1,1.1045832475313873,1,False,Normal
K2-187 c,K2-187,Transit,2018,2.871512,1.4,0.12489985,2.54,0.008,1173.0,330.916,5438.0,0.966999,0.83,1,Cluster 1,1.0331667069142996,1,False,Normal
K2-189 b,K2-189,Transit,2018,2.58812,1.403,0.12516749,2.55,0.00803,1203.0,242.113,5442.0,0.85,0.879,1,Cluster 1,1.017311486077281,1,False,Normal
K2-280 b,K2-280,Transit,2018,19.89526,7.5,0.66910634,37.1,0.11672965,787.0,391.537,5500.0,1.03,1.28,1,Cluster 1,1.00176220370551,1,False,Normal
K2-381 c,K2-381,Transit,2022,16.034656,2.0,0.17842836,4.66,0.0147,,145.701,4473.0,0.754,0.675,1,Cluster 1,1.0043688203436671,1,False,Normal
Kepler-229 b,Kepler-229,Transit,2014,6.252972,2.2,0.196,5.48,0.0172,823.0,826.265,5120.0,0.808,0.728,1,Cluster 1,0.9917959841721021,1,False,Normal
K2-222 b,K2-222,Transit,2018,15.3889274,2.275,0.20296226,7.5,0.02359764,803.0,101.321,5942.0,0.94,1.072,1,Cluster 1,1.2925170400057768,1,False,Normal
K2-220 b,K2-220,Transit,2018,13.68186,2.37,0.2114376,6.21,0.0195,761.0,233.514,5612.0,0.91,1.026,1,Cluster 1,1.0000067453608736,1,False,Normal
Kepler-491 b,Kepler-491,Transit,2016,4.225384512,8.92,0.7957891,59.0,0.186,1111.0,630.785,5582.0,1.04,1.03,0,Cluster 0,1.0144910975764274,1,False,Normal
Kepler-197 b,Kepler-197,Transit,2014,5.599308,1.02,0.091,1.04,0.00328,1142.0,330.575,6004.0,0.857,1.12,1,Cluster 1,1.5110456738960345,-1,True,Potential Outlier
Kepler-216 b,Kepler-216,Transit,2014,7.693641,2.35,0.21,6.12,0.0193,1069.0,1187.47,6091.0,1.126,1.26,1,Cluster 1,1.011142182322331,1,False,Normal
K2-176 b,K2-176,Transit,2018,5.329439,1.49090097,0.13300928,2.83,0.0089,,247.302,5428.0,0.938545,0.86416,1,Cluster 1,0.9913435428295628,1,False,Normal
K2-223 b,K2-223,Transit,2018,0.50557,0.89,0.07940062,0.64,0.00201,2271.0,198.604,5859.0,1.06,1.0,1,Cluster 1,1.0318326002666853,1,False,Normal
Kepler-1732 b,Kepler-1732,Transit,2021,32.31240082,4.09903273,0.36569184,15.7,0.0496,699.0,1289.41,5821.0,1.043,1.494,1,Cluster 1,1.0838379440366706,1,False,Normal
14 Her b,14 Her,Radial Velocity,2002,1766.41,12.5,1.12,2828.6728223,8.9,147.32,17.9323,5338.0,0.97,0.93,0,Cluster 0,0.9702875182954254,1,False,Normal
16 Cyg B b,16 Cyg B,Radial Velocity,1996,798.5,13.5,1.2,565.7374,1.78,228.76,21.1397,5750.0,1.08,1.13,0,Cluster 0,0.9712093997045714,1,False,Normal
K2-368 d,K2-368,Transit,2022,20.201085,1.948,0.17378922,4.45,0.014,,206.608,4663.0,0.746,0.663,1,Cluster 1,0.9698413565295934,1,False,Normal
Kepler-261 b,Kepler-261,Transit,2014,10.381227,2.18,0.194,5.39,0.017,672.0,317.499,5098.0,0.834,0.794,1,Cluster 1,1.0230928689575864,1,False,Normal
1RXS J160929.1-210524 b,1RXS J160929.1-210524,Imaging,2008,,18.647,1.664,3000.0,8.0,1700.0,139.135,4060.0,0.85,1.31316,0,Cluster 0,1.9100729819698774,-1,True,Potential Outlier
CoRoT-4 b,CoRoT-4,Transit,2008,9.20205,13.34,1.19,228.83,0.72,1074.0,726.412,6190.0,1.16,1.17,0,Cluster 0,1.143351130220571,1,False,Normal
K2-224 c,K2-224,Transit,2018,10.09489,2.41,0.2150058,6.39,0.0201,764.0,275.255,5620.0,0.91,0.84,1,Cluster 1,0.9906619611917863,1,False,Normal
K2-368 c,K2-368,Transit,2022,9.660186,1.361,0.1214205,2.42,0.00762,,206.608,4663.0,0.746,0.663,1,Cluster 1,0.9882540547240233,1,False,Normal
24 Sex c,24 Sex,Radial Velocity,2010,883.0,13.9,1.24,273.32,0.86,377.31,72.0691,5098.0,1.54,4.9,3,Cluster 3,1.0848250818342593,1,False,Normal
CoRoT-7 b,CoRoT-7,Transit,2009,0.85359163,1.68135,0.15,4.07660518,0.01282637,1756.0,159.906,5275.0,0.82,0.83,1,Cluster 1,0.9912821469029856,1,False,Normal
K2-226 b,K2-226,Transit,2018,3.27109,1.53899305,0.1373,2.98,0.00939,1187.0,211.265,5288.0,0.856,0.889,1,Cluster 1,1.008222049967966,1,False,Normal
K2-227 b,K2-227,Transit,2018,13.621832,1.66551298,0.14858712,3.41,0.0107,,187.234,5673.0,0.950811,0.890666,1,Cluster 1,0.9769929343665653,1,False,Normal
2MASS J12073346-3932539 b,2MASS J12073346-3932539,Imaging,2004,,15.69257298,1.4,1652.7077164,5.2,1163.0,64.308,2825.0,0.188001,0.21887,0,Cluster 0,2.82459977485104,-1,True,Potential Outlier
CoRoT-7 c,CoRoT-7,Radial Velocity,2009,3.698,2.83,0.253,8.4,0.02642922,1098.59,159.906,5256.0,0.899,0.864273,1,Cluster 1,1.0821412957949474,1,False,Normal
eps Tau b,eps Tau,Radial Velocity,2006,585.82,12.7,1.13,2285.18624633,7.19,603.08,47.52852,4877.0,2.57,12.35,3,Cluster 3,1.3444201124642272,1,False,Normal
gam1 Leo b,gam1 Leo,Radial Velocity,2009,428.5,12.5,1.12,2790.43,8.78,1080.7,39.8883,4330.0,1.23,31.88,3,Cluster 3,1.0836897161381112,1,False,Normal
K2-229 b,K2-229,Transit,2018,0.584216,1.0,0.08921418,2.55,0.0080232,1818.0,102.564,5315.0,0.87,0.79,1,Cluster 1,0.9843110801734035,1,False,Normal
Kepler-752 b,Kepler-752,Transit,2016,18.82747265,2.81,0.25069141,8.3,0.0261,632.0,1232.29,5373.0,0.87,0.83,1,Cluster 1,1.002802284822269,1,False,Normal
CoRoT-9 b,CoRoT-9,Transit,2009,95.272656,11.948794,1.066,266.9772,0.84,420.0,412.98,5625.0,0.96,0.96,0,Cluster 0,1.1029526488214316,1,False,Normal
K2-343 b,K2-343,Transit,2021,2.787174,1.65,0.14720339,3.36,0.0106,653.0,166.169,3804.0,0.49,0.46,1,Cluster 1,0.9804382331780364,1,False,Normal
51 Peg b,51 Peg,Radial Velocity,1995,4.2307966,14.1,1.26,193.87532827,0.61,1328.93,15.4614,5761.0,1.07,1.19,0,Cluster 0,0.9673010085009999,1,False,Normal
K2-331 c,K2-331,Transit,2021,22.996591,2.72,0.24266256,7.85,0.0247,673.0,211.43,5994.0,1.1,1.06,1,Cluster 1,1.011297185176096,1,False,Normal
EPIC 212624936 c,EPIC 212624936,Transit,2021,11.811437,2.3,0.20519261,5.9,0.0186,,561.929,5765.0,1.0,0.93,1,Cluster 1,0.9647718880677434,1,False,Normal
K2-334 b,K2-334,Transit,2021,5.113981,5.65,0.50406011,27.2,0.0854,1380.0,371.823,6502.0,1.36,1.49,1,Cluster 1,1.2750498485160677,1,False,Normal
K2-379 b,K2-379,Transit,2022,8.777247,2.181,0.19457612,5.4,0.017,,182.207,4603.0,0.856,0.751,1,Cluster 1,1.3122176200838105,1,False,Normal
61 Vir d,61 Vir,Radial Velocity,2009,123.01,5.11,0.456,22.9,0.072,382.51,8.50332,5577.0,0.942,0.963,1,Cluster 1,1.1108908748126924,1,False,Normal
K2-202 b,K2-202,Transit,2018,3.405164,2.30165603,0.20534,5.91,0.0186,,300.397,5491.0,0.971461,0.910685,1,Cluster 1,1.0066729742592972,1,False,Normal
K2-343 c,K2-343,Transit,2021,7.676972,2.02,0.18021264,4.74,0.0149,465.0,166.169,3804.0,0.49,0.46,1,Cluster 1,0.9849346081753423,1,False,Normal
K2-342 b,K2-342,Transit,2021,11.561052,2.03,0.18110478,4.78,0.015,861.0,208.357,5920.0,1.01,1.09,1,Cluster 1,1.0072809460826084,1,False,Normal
Kepler-260 b,Kepler-260,Transit,2014,8.187399,2.01,0.179,4.7,0.0148,782.0,627.365,5250.0,1.013,0.862,1,Cluster 1,1.5127976271399874,-1,True,Potential Outlier
K2-381 d,K2-381,Transit,2022,26.803023,1.689,0.15068275,3.5,0.011,,145.701,4473.0,0.754,0.675,1,Cluster 1,0.9883175854120367,1,False,Normal
K2-381 b,K2-381,Transit,2022,7.9389334,1.075,0.09590524,1.26,0.00396,,145.701,4473.0,0.754,0.675,1,Cluster 1,1.0699907108421218,1,False,Normal
K2-348 b,K2-348,Transit,2021,4.688418,3.26,0.29083822,10.7,0.0336,908.0,201.856,5077.0,0.83,0.85,1,Cluster 1,1.0901997358604958,1,False,Normal
K2-384 d,K2-384,Transit,2022,6.679582,1.392,0.12418614,2.52,0.00792,,82.6603,3623.0,0.33,0.348,1,Cluster 1,1.0092470365403454,1,False,Normal
81 Cet b,81 Cet,Radial Velocity,2008,1005.57,13.1,1.17,1051.05854195,3.307,526.92,101.26,4734.0,1.23,11.21,3,Cluster 3,0.9810464400607982,1,False,Normal
K2-352 c,K2-352,Transit,2021,8.234885,1.92,0.17129122,4.35,0.0137,885.0,176.051,5791.0,0.98,0.95,1,Cluster 1,0.9925921907122474,1,False,Normal
K2-384 c,K2-384,Transit,2022,4.194766,1.191,0.10625409,1.82,0.00572,,82.6603,3623.0,0.33,0.348,1,Cluster 1,1.005531817557315,1,False,Normal
BD+14 4559 b,BD+14 4559,Radial Velocity,2009,268.94,13.8,1.23,330.5432,1.04,246.28,49.352,4864.0,0.49,0.86,0,Cluster 0,1.256563378723642,1,False,Normal
K2-204 b,K2-204,Transit,2018,7.055908,3.17214154,0.283,10.2,0.0321,1148.0,577.235,5783.0,1.076,1.253,1,Cluster 1,1.065958424344977,1,False,Normal
Kepler-1736 b,Kepler-1736,Transit,2021,37.81029892,3.8765856,0.3458464,14.3,0.0451,566.0,1430.0,6085.0,0.976,0.973,1,Cluster 1,1.2354534701087665,1,False,Normal
K2-205 b,K2-205,Transit,2018,26.672263,1.99552771,0.17802906,4.64,0.0146,,405.301,5890.0,0.951027,1.077574,1,Cluster 1,1.0624943909174065,1,False,Normal
Kepler-8 b,Kepler-8,Transit,2010,3.5224991,15.871944,1.416,187.5197,0.59,1680.0,1021.87,6213.0,1.213,1.486,0,Cluster 0,0.9626036175170155,1,False,Normal
K2-209 b,K2-209,Transit,2018,2.080615,0.86850263,0.07748261,0.586,0.00184,,76.4986,4720.0,0.74479,0.712365,1,Cluster 1,1.0410964078996676,1,False,Normal
Kepler-745 b,Kepler-745,Transit,2016,9.93143556,2.16,0.19270229,5.31,0.0167,931.0,1780.38,5849.0,1.04,1.04,1,Cluster 1,0.977111855069001,1,False,Normal
K2-211 b,K2-211,Transit,2018,0.669561,1.33162691,0.1188,2.33,0.00735,1873.0,272.297,5117.0,0.851,0.818,1,Cluster 1,1.004328288710026,1,False,Normal
Kepler-262 c,Kepler-262,Transit,2014,21.853722,1.64,0.146,3.33,0.0105,618.0,613.129,5841.0,0.816,0.881,1,Cluster 1,1.108884525796691,1,False,Normal
Kepler-119 b,Kepler-119,Transit,2014,2.422082,3.6,0.321,12.6,0.0398,1213.0,701.996,5595.0,0.918,0.839,1,Cluster 1,1.1172793553518072,1,False,Normal
K2-394 b,K2-394,Transit,2022,5.095717,1.692,0.15095039,3.51,0.011,643.0,98.0152,4938.0,0.478,0.631,1,Cluster 1,1.5036342568067869,-1,True,Potential Outlier
CoRoT-19 b,CoRoT-19,Transit,2011,3.89713,14.46,1.29,352.78,1.11,2000.0,790.663,6090.0,1.21,1.65,0,Cluster 0,1.0535098704982286,1,False,Normal
Kepler-748 b,Kepler-748,Transit,2016,7.40742793,2.52,0.22481934,6.9,0.0217,938.0,1705.99,5934.0,1.07,1.1,1,Cluster 1,0.9968050651318381,1,False,Normal
HD 113538 b,HD 113538,Radial Velocity,2010,663.2,13.2,1.18,114.41,0.36,140.67,16.2817,4462.0,0.585,0.53,0,Cluster 0,1.0875087552908413,1,False,Normal
Kepler-112 b,Kepler-112,Transit,2014,8.408878,2.36,0.211,6.17,0.0194,809.0,513.206,5544.0,0.782,0.841,1,Cluster 1,1.1008586486076315,1,False,Normal
HD 114386 b,HD 114386,Radial Velocity,2003,937.70001,13.6,1.21,464.02947422,1.46,154.56,27.9243,4836.0,0.6,0.76,0,Cluster 0,1.1627698772273762,1,False,Normal
HD 136418 b,HD 136418,Radial Velocity,2009,464.29999,13.3,1.19,680.1562,2.14,411.81,105.168,4989.0,1.48,3.78,3,Cluster 3,1.1234780199730534,1,False,Normal
GJ 676 A b,GJ 676 A,Radial Velocity,2010,1051.44521,12.8,1.14,1840.86213334,5.792,113.55,16.0272,3734.0,0.626,0.69,0,Cluster 0,1.2550501212696146,1,False,Normal
HAT-P-31 b,HAT-P-31,Transit,2011,5.00542,12.21781,1.09,721.4741,2.27,1450.0,344.05,6065.0,1.31,1.39,0,Cluster 0,1.096191854694347,1,False,Normal
HD 11506 b,HD 11506,Radial Velocity,2007,1617.7,12.9,1.15,1551.00262616,4.88,193.57,51.261,6123.0,1.22,1.24,0,Cluster 0,1.0229451032424637,1,False,Normal
HD 11506 c,HD 11506,Radial Velocity,2008,223.92,14.0,1.25,127.1313628,0.4,374.44,51.261,6123.0,1.22,1.24,0,Cluster 0,0.9931517233903968,1,False,Normal
GJ 581 e,GJ 581,Radial Velocity,2009,3.1481,1.38,0.123,2.48,0.00780295,554.37,6.2981,3500.0,0.295,0.302,1,Cluster 1,1.018794035949718,1,False,Normal
HAT-P-35 b,HAT-P-35,Transit,2011,3.646706,14.930388,1.332,335.62848,1.056,1581.0,506.965,6096.0,1.236,1.435,0,Cluster 0,0.9658413356285254,1,False,Normal
HD 116029 b,HD 116029,Radial Velocity,2011,670.0,13.6,1.21,444.962,1.4,400.04,123.245,4819.0,0.83,4.89,3,Cluster 3,2.167127412635309,-1,True,Potential Outlier
HD 142245 b,HD 142245,Radial Velocity,2011,1299.0,13.1,1.17,975.7381,3.07,306.3,97.2305,4922.0,3.5,4.63,3,Cluster 3,2.2580321959243386,-1,True,Potential Outlier
GJ 876 b,GJ 876,Radial Velocity,1998,61.1166,13.3,1.19,723.2235,2.2756,190.6,4.67517,3293.74,0.32,0.3,4,Cluster 4,1.0802210832305597,1,False,Normal
HD 118203 b,HD 118203,Radial Velocity,2005,6.1349779,12.778238,1.14,680.15279098,2.14,1361.0,92.2589,5742.0,1.27,2.04,0,Cluster 0,1.157319778025384,1,False,Normal
HD 142 b,HD 142,Radial Velocity,2001,351.43394,12.7,1.13,2256.5816897,7.1,358.19,26.1853,6245.0,1.21,1.47,0,Cluster 0,1.0672609578878827,1,False,Normal
GJ 876 d,GJ 876,Radial Velocity,2005,1.93778,2.51,0.224,6.83,0.021,603.09,4.67517,3293.74,0.32,0.3,1,Cluster 1,1.1049620564085374,1,False,Normal
HD 125595 b,HD 125595,Radial Velocity,2011,9.6737,,,3531.07360177,11.11,687.97,28.1989,4691.0,0.29,0.74,6,Cluster 6,1.256315478442199,1,False,Normal
GQ Lup b,GQ Lup,Imaging,2004,,33.6,3.0,6356.0,20.0,2650.0,151.169,4360.0,0.7,1.94153,0,Cluster 0,1.4716538271508595,1,False,Normal
GJ 876 e,GJ 876,Radial Velocity,2010,124.26,3.92,0.35,14.6,0.046,150.46,4.67517,3293.74,0.32,0.3,1,Cluster 1,1.3787355851898693,1,False,Normal
HD 100655 b,HD 100655,Radial Velocity,2011,157.57001,13.5,1.21,511.7063,1.61,907.14,137.178,4891.0,2.28,10.06,3,Cluster 3,1.1117737440252256,1,False,Normal
Kepler-744 b,Kepler-744,Transit,2016,12.06222443,1.62,0.14452672,3.26,0.0102,750.0,449.964,5594.0,0.94,0.93,1,Cluster 1,0.9780119471729064,1,False,Normal
HD 10180 f,HD 10180,Radial Velocity,2010,122.744,5.24,0.468,23.9,0.0752,427.54,38.9607,5911.0,1.06,1.109,0,Cluster 0,1.2226683074330758,1,False,Normal
HD 126614 b,HD 126614,Radial Velocity,2009,1257.25303,12.7,1.14,107.74382997,0.339,209.54,73.0961,5568.0,0.96,1.369794,0,Cluster 0,1.0076481229177339,1,False,Normal
HD 10180 g,HD 10180,Radial Velocity,2010,604.67,,,3375.33768234,10.62,251.27,38.9607,5911.0,1.06,1.109,6,Cluster 6,1.7561812053338255,-1,True,Potential Outlier
HD 12661 b,HD 12661,Radial Velocity,2000,262.70862,13.3,1.18,772.3269,2.43,325.35,37.8478,5645.0,1.2,1.2,0,Cluster 0,1.0298242328203409,1,False,Normal
HAT-P-15 b,HAT-P-15,Transit,2010,10.8635,11.88154,1.06,616.5902,1.94,904.0,192.516,5568.0,1.0,1.07,0,Cluster 0,1.1390158291618433,1,False,Normal
HAT-P-16 b,HAT-P-16,Transit,2010,2.77596727,14.68376472,1.31,1341.56043,4.221,1566.0,226.637,6140.0,1.218,1.158,0,Cluster 0,1.1113445962811699,1,False,Normal
Kepler-764 b,Kepler-764,Transit,2016,7.33683936,1.64,0.146311,3.33,0.0105,875.0,1047.84,5557.0,0.92,0.89,1,Cluster 1,1.0376533393733118,1,False,Normal
Kepler-123 b,Kepler-123,Transit,2014,17.232366,2.94,0.262,55.3,0.174,817.0,1021.66,6089.0,1.079,1.264,1,Cluster 1,1.7493127451885584,-1,True,Potential Outlier
HD 104985 b,HD 104985,Radial Velocity,2003,199.68,12.8,1.14,1766.80811451,5.559,901.01,100.576,4738.0,1.22,11.12,3,Cluster 3,0.9799745189059289,1,False,Normal
HD 104067 b,HD 104067,Radial Velocity,2011,55.851,9.2,0.82,62.1,0.19538845,407.83,20.3632,4952.0,0.82,0.78,0,Cluster 0,1.021380933924444,1,False,Normal
HD 13189 b,HD 13189,Radial Velocity,2005,471.60001,12.4,1.11,3480.2385,10.95,1115.98,497.823,4175.0,2.24,38.41,3,Cluster 3,1.0971059800868241,1,False,Normal
HD 106252 b,HD 106252,Radial Velocity,2002,1535.0,12.5,1.11,3178.28407,10.0,178.13,38.185,5874.0,1.05,1.05,0,Cluster 0,0.9803509550361659,1,False,Normal
HD 132406 b,HD 132406,Radial Velocity,2007,908.0,12.8,1.14,1887.90073758,5.94,228.73,70.7832,5766.0,0.973,1.34,0,Cluster 0,1.005843920466274,1,False,Normal
HD 108874 c,HD 108874,Radial Velocity,2005,1624.0,13.8,1.23,314.64,0.99,168.21,59.5175,5551.0,0.95,1.05,0,Cluster 0,0.9869881257014779,1,False,Normal
HD 10647 b,HD 10647,Radial Velocity,2006,989.2,13.8,1.23,298.75,0.94,221.54,17.3357,6218.0,1.11,1.1,0,Cluster 0,1.0424107207188225,1,False,Normal
HD 134060 b,HD 134060,Radial Velocity,2019,3.2696,3.16,0.282,10.1,0.0318,1473.18,24.0125,5966.0,1.095,1.164285,1,Cluster 1,1.1234363719962022,1,False,Normal
HAT-P-21 b,HAT-P-21,Transit,2010,4.12448,12.44199,1.11,1547.8321,4.87,1367.0,277.278,5588.0,1.24,1.21,0,Cluster 0,1.108325860805575,1,False,Normal
HD 215152 b,HD 215152,Radial Velocity,2018,5.75999,,,565.41673605,1.779,846.89,21.5974,4935.0,0.77,0.73,1,Cluster 1,2.1544051249065435,-1,True,Potential Outlier
HD 37124 c,HD 37124,Radial Velocity,2002,885.5,14.1,1.25,207.22516,0.652,204.73,31.6634,5698.64,0.85,0.949168,0,Cluster 0,1.0561799693940583,1,False,Normal
HD 159868 b,HD 159868,Radial Velocity,2006,1184.1,13.3,1.19,704.94694,2.218,255.69,55.8503,5534.0,1.19,2.13,0,Cluster 0,1.1765843475771902,1,False,Normal
HD 187085 b,HD 187085,Radial Velocity,2006,1019.74,13.9,1.24,265.70588,0.836,229.38,45.8993,6117.0,1.189,1.27,0,Cluster 0,0.9956701101688064,1,False,Normal
HD 216437 b,HD 216437,Radial Velocity,2002,1359.0,13.0,1.16,1334.8793094,4.2,209.85,26.6902,5909.0,1.22,1.394,0,Cluster 0,1.0194184357771268,1,False,Normal
HD 187123 c,HD 187123,Radial Velocity,2008,3810.0,13.2,1.18,912.16752809,2.87,135.42,45.9548,5790.0,1.04,1.15043,0,Cluster 0,1.0276243275699488,1,False,Normal
HD 216770 b,HD 216770,Radial Velocity,2003,118.45,14.1,1.26,181.1631,0.57,370.18,36.6625,5399.0,0.74,0.93,0,Cluster 0,1.2200371541914767,1,False,Normal
HD 18742 b,HD 18742,Radial Velocity,2011,766.0,13.1,1.17,1080.622,3.4,399.93,162.685,4940.0,1.36,5.13,3,Cluster 3,0.9780539495374312,1,False,Normal
HD 21693 c,HD 21693,Radial Velocity,2019,53.7357,4.34,0.387,17.37,0.0547,492.36,33.255,5430.0,0.8,0.914378,1,Cluster 1,1.2225147776187852,1,False,Normal
HD 162020 b,HD 162020,Radial Velocity,2002,8.4282,12.5,1.11,3127.4472,9.84,650.0,30.8248,4723.0,0.42,0.75,0,Cluster 0,1.8537222040014594,-1,True,Potential Outlier
HD 190647 b,HD 190647,Radial Velocity,2007,1176.45,13.4,1.19,630.89255,1.985,214.19,54.4738,5656.0,1.069,1.376,0,Cluster 0,0.9809091079963512,1,False,Normal
HD 190984 b,HD 190984,Radial Velocity,2009,4885.0,13.0,1.16,1137.82569706,3.58,152.29,148.187,5988.0,0.91,1.53,0,Cluster 0,1.0094493716025166,1,False,Normal
HD 192263 b,HD 192263,Radial Velocity,1999,24.3556,14.2,1.26,177.9848,0.56,486.0,19.6359,4976.0,0.66,0.74,0,Cluster 0,1.3584101891690625,1,False,Normal
HD 217786 b,HD 217786,Radial Velocity,2011,1301.36009,12.3,1.1,4402.55909376,13.852,207.3,55.4847,5966.0,1.14,1.27,0,Cluster 0,1.016756961938139,1,False,Normal
HD 217107 c,HD 217107,Radial Velocity,2005,5138.7,12.9,1.15,1388.91013859,4.37,123.27,20.0619,5622.0,1.045,1.2245,0,Cluster 0,0.9907959739529201,1,False,Normal
HD 41004 B b,HD 41004 B,Radial Velocity,2003,1.3283,12.1,1.08,5838.29,18.37,,41.5504,5036.0,0.4,1.04137,0,Cluster 0,1.8736072047775,-1,True,Potential Outlier
HD 163607 c,HD 163607,Radial Velocity,2012,1272.0,13.3,1.19,699.54383,2.201,228.5,67.7855,5522.0,1.12,1.76,0,Cluster 0,1.1087732374509782,1,False,Normal
HD 192310 c,HD 192310,Radial Velocity,2011,525.8,5.25,0.469,24.0,0.076,185.0,8.79687,5166.0,0.8,0.857922,1,Cluster 1,1.453406150602508,1,False,Normal
HD 4208 b,HD 4208,Radial Velocity,2001,832.97,13.9,1.24,257.4423,0.81,196.68,34.1937,5717.0,0.883,0.846,0,Cluster 0,1.0243977613658746,1,False,Normal
HD 164922 b,HD 164922,Radial Velocity,2005,1207.0,13.3,1.19,116.0,0.36497499,159.4,22.0016,5390.0,0.926,0.946,0,Cluster 0,0.9853231903570021,1,False,Normal
HD 197037 b,HD 197037,Radial Velocity,2012,1035.7,13.9,1.24,251.0,0.79,216.67,33.1944,6150.0,1.11,1.105,0,Cluster 0,1.0291951029605557,1,False,Normal
HD 4308 b,HD 4308,Radial Velocity,2005,15.56,4.12,0.368,15.8915,0.05,799.37,22.0158,5686.0,0.93,1.02,1,Cluster 1,1.156827320572217,1,False,Normal
Kepler-272 c,Kepler-272,Transit,2014,6.057342,1.79,0.16,97.8,0.308,947.0,889.608,5297.0,0.91,0.929,2,Cluster 2,1.2110216482708573,1,False,Normal
HD 4313 b,HD 4313,Radial Velocity,2009,356.21,13.4,1.2,612.45841,1.927,502.39,136.308,4943.0,1.63,5.14,3,Cluster 3,1.0947623998831173,1,False,Normal
HD 168746 b,HD 168746,Radial Velocity,2002,6.404,11.1,0.993,85.8141,0.27,900.0,41.5681,5570.0,1.07,1.09,0,Cluster 0,1.0168873587634406,1,False,Normal
HD 148156 b,HD 148156,Radial Velocity,2009,1027.0,13.9,1.24,270.144,0.85,213.76,57.1289,6308.0,1.22,1.21,0,Cluster 0,1.040348695565561,1,False,Normal
HD 17092 b,HD 17092,Radial Velocity,2007,359.89999,12.5,1.11,3219.6179,10.13,671.64,228.422,4326.0,6.73,13.58,3,Cluster 3,4.679426292766021,-1,True,Potential Outlier
HD 27894 b,HD 27894,Radial Velocity,2005,18.01939,14.1,1.26,196.73578393,0.619,627.88,43.8214,4875.0,0.81,0.891767,0,Cluster 0,1.1451910969122134,1,False,Normal
HD 28254 b,HD 28254,Radial Velocity,2010,1333.0,13.0,1.16,1207.7479466,3.8,212.28,55.2884,5664.0,1.1,1.48,0,Cluster 0,0.9907063097131598,1,False,Normal
HD 148427 b,HD 148427,Radial Velocity,2009,331.9,13.7,1.22,381.3940884,1.2,451.86,71.3499,5025.0,1.64,3.86,3,Cluster 3,1.1277183517612976,1,False,Normal
HD 171028 b,HD 171028,Radial Velocity,2007,550.0,13.2,1.18,832.7146,2.62,374.07,111.659,5671.0,1.53,2.47,0,Cluster 0,1.2488522220586566,1,False,Normal
HD 204313 c,HD 204313,Radial Velocity,2015,34.95875,4.31,0.385,17.16273398,0.054,634.95,47.7945,5767.0,1.03,1.1,1,Cluster 1,1.108509708889579,1,False,Normal
HD 30177 b,HD 30177,Radial Velocity,2002,2539.0,12.6,1.12,2622.08435775,8.25,148.0,55.5867,5680.0,0.98,1.019,0,Cluster 0,0.9611062486194454,1,False,Normal
HD 290327 b,HD 290327,Radial Velocity,2009,2443.0,13.3,1.18,772.3269,2.43,139.7,56.433,5505.0,0.84,0.95,0,Cluster 0,1.008982417183861,1,False,Normal
HD 152581 b,HD 152581,Radial Velocity,2011,686.5,13.4,1.2,594.02427,1.869,426.55,165.76,5027.0,1.3,5.14,3,Cluster 3,0.9616381605561795,1,False,Normal
HD 177830 b,HD 177830,Radial Velocity,1999,410.10001,13.5,1.2,537.1327,1.69,399.64,62.7674,4901.0,1.7,3.26,3,Cluster 3,1.2512628249185689,1,False,Normal
HD 20794 b,HD 20794,Radial Velocity,2011,18.314,1.45,0.129,2.7,0.0085,660.0,6.00278,5368.0,0.79,0.93,1,Cluster 1,1.1534495301892647,1,False,Normal
HD 31253 b,HD 31253,Radial Velocity,2010,466.0,14.1,1.26,197.0546,0.62,348.36,58.1438,6130.0,1.7,1.75,0,Cluster 0,1.5658515134532447,-1,True,Potential Outlier
HD 178911 B b,HD 178911 B,Radial Velocity,2001,71.484,12.6,1.12,2552.1749,8.03,480.24,40.9727,5588.0,1.24,1.08,0,Cluster 0,1.252605643699306,1,False,Normal
HD 155358 b,HD 155358,Radial Velocity,2007,194.3,13.8,1.23,314.6517,0.99,421.43,43.6197,5905.0,1.15,1.38,0,Cluster 0,1.003131240332582,1,False,Normal
HD 154857 b,HD 154857,Radial Velocity,2004,408.60001,13.3,1.18,778.6835,2.45,359.86,63.4482,5589.0,1.96,2.3,0,Cluster 0,1.7811714871840425,-1,True,Potential Outlier
